post_key,hashtag_key,usage_date_key,usage_count
2234,334,20230428,1
4966,346,20230115,1
1139,91,20230404,1
1463,321,20230710,1
5401,126,20231020,1
5491,221,20230130,1
5284,422,20230502,1
2919,141,20231104,1
1668,184,20230920,1
4659,367,20230621,1
2078,313,20230808,1
1019,270,20230727,1
2349,393,20231124,1
4826,18,20230713,1
4267,436,20230227,1
1954,281,20230904,1
3419,156,20230310,1
3359,266,20230204,1
132,150,20230315,1
2654,287,20231117,1
3761,380,20230806,1
2474,20,20230608,1
198,266,20231207,1
3440,333,20230219,1
1435,483,20230527,1
18,138,20231206,1
4192,252,20230207,1
1670,222,20230409,1
5239,341,20230404,1
5506,314,20230118,1
702,16,20230129,1
2840,223,20230518,1
5707,319,20231016,1
4172,231,20230724,1
3031,497,20230114,1
3016,464,20231030,1
2563,89,20231221,1
3611,317,20230423,1
4190,43,20230329,1
797,61,20230918,1
3488,144,20231224,1
3737,449,20230425,1
5879,204,20230528,1
1121,355,20230504,1
4624,300,20231115,1
3760,190,20230508,1
2838,19,20230807,1
4865,132,20230627,1
5940,93,20230112,1
2284,470,20230209,1
5346,489,20230207,1
4168,291,20230623,1
834,200,20230809,1
5863,396,20230125,1
1737,206,20230718,1
5648,49,20230804,1
1147,333,20230107,1
4130,461,20230123,1
3344,149,20231009,1
1546,152,20231015,1
5273,354,20230602,1
2768,274,20231201,1
4629,451,20230831,1
2865,98,20230725,1
4469,404,20230911,1
840,186,20230427,1
4465,32,20230315,1
5747,493,20230816,1
3448,289,20230111,1
2633,171,20230504,1
3438,137,20230227,1
2065,31,20230204,1
4450,465,20230521,1
143,45,20230725,1
3760,311,20230310,1
5417,78,20231106,1
1382,448,20231216,1
3215,223,20230815,1
2252,350,20230310,1
4700,332,20230408,1
449,225,20230110,1
4743,382,20230706,1
1008,25,20231105,1
3854,233,20230814,1
1573,418,20230129,1
199,45,20230322,1
5266,172,20230424,1
5271,124,20230701,1
5837,376,20230526,1
4964,51,20231211,1
456,194,20230924,1
2910,71,20230211,1
5434,336,20231124,1
2589,197,20230131,1
2757,163,20231123,1
2432,232,20231105,1
3265,136,20231226,1
977,23,20231205,1
3844,183,20231221,1
2781,270,20230428,1
2963,104,20230701,1
3847,321,20230922,1
3339,294,20230202,1
390,464,20230324,1
3738,424,20231221,1
2480,267,20230317,1
4041,159,20231221,1
5291,341,20231027,1
4700,1,20230515,1
722,75,20230816,1
4982,142,20230917,1
4640,446,20230827,1
4977,391,20230629,1
3809,359,20230807,1
4412,24,20230811,1
2582,332,20230722,1
4842,308,20230121,1
1807,254,20230208,1
4415,65,20231123,1
3607,239,20230510,1
469,229,20230507,1
2053,459,20230731,1
4692,69,20231127,1
5571,185,20230811,1
1509,387,20230425,1
2784,371,20230723,1
3537,113,20230119,1
1043,289,20231025,1
4497,66,20231025,1
2136,475,20230609,1
1218,498,20230205,1
792,116,20230828,1
4250,54,20230418,1
1983,18,20230306,1
3311,439,20230607,1
3861,409,20231004,1
5027,363,20230206,1
3322,315,20230616,1
5350,128,20231122,1
3289,262,20231112,1
2585,181,20230919,1
4557,201,20230418,1
5158,249,20230924,1
2432,41,20230226,1
1786,231,20230305,1
768,102,20230714,1
1796,473,20231102,1
5513,486,20230703,1
4930,395,20230626,1
3183,127,20231025,1
370,115,20231015,1
1728,205,20230806,1
1974,488,20230926,1
5485,382,20231108,1
4364,153,20230702,1
2700,300,20231102,1
1154,493,20230516,1
596,10,20230403,1
5024,287,20231214,1
2152,213,20230114,1
5609,119,20230314,1
2390,435,20231029,1
3678,145,20230104,1
1771,254,20231127,1
1128,439,20230820,1
1571,167,20231002,1
4754,169,20231223,1
420,49,20231208,1
9,410,20230724,1
980,33,20230807,1
5782,150,20230622,1
1464,350,20231001,1
5255,64,20230722,1
552,275,20231014,1
2988,146,20230629,1
2485,353,20231115,1
5370,389,20230324,1
1117,271,20230607,1
4088,459,20230103,1
2266,499,20230117,1
1240,473,20230521,1
2960,149,20231202,1
4174,379,20230822,1
487,147,20230617,1
1835,394,20230410,1
2161,55,20230405,1
3561,492,20230420,1
3411,477,20231116,1
755,251,20230929,1
3623,295,20231002,1
1395,254,20231109,1
2283,204,20230616,1
3060,491,20230808,1
2440,198,20230815,1
3998,420,20230721,1
5464,420,20230514,1
1222,370,20231008,1
4534,331,20230114,1
3763,384,20231009,1
4795,310,20230826,1
4549,159,20230509,1
2910,486,20231010,1
267,298,20230918,1
333,28,20230714,1
434,127,20230707,1
5051,7,20230621,1
262,63,20230913,1
5199,302,20230509,1
1408,394,20230123,1
2904,90,20230811,1
4258,445,20230811,1
4594,402,20230812,1
5930,420,20230307,1
3102,2,20230111,1
4815,203,20230124,1
3497,67,20230427,1
468,483,20231027,1
5891,172,20231213,1
2670,253,20230705,1
2278,14,20230424,1
1276,341,20230809,1
1824,244,20230104,1
1869,289,20230517,1
4457,99,20231018,1
4766,360,20231014,1
5780,65,20231029,1
4640,396,20230225,1
3408,376,20230524,1
5958,177,20230605,1
3702,63,20230620,1
5420,180,20231123,1
2976,254,20230822,1
9,157,20230309,1
2720,52,20230421,1
5878,198,20230124,1
1844,370,20230426,1
2538,101,20230818,1
3547,393,20231027,1
4049,496,20230212,1
3551,497,20231209,1
3337,491,20230724,1
3899,215,20230224,1
4938,326,20230111,1
4903,466,20230529,1
3991,99,20230409,1
3782,148,20230913,1
845,311,20230225,1
3133,268,20230403,1
3868,332,20230108,1
5254,152,20230531,1
349,318,20231117,1
3620,48,20231023,1
3087,161,20230320,1
945,28,20230607,1
2397,465,20230910,1
2730,417,20230601,1
2808,176,20231026,1
3503,435,20230821,1
1243,450,20230409,1
5089,361,20230212,1
266,57,20230212,1
533,65,20230929,1
5238,239,20230424,1
4764,374,20231002,1
4460,462,20230609,1
1629,209,20230501,1
991,443,20230205,1
3020,356,20230319,1
2516,178,20230612,1
214,178,20230813,1
2999,185,20231019,1
1556,140,20230727,1
50,1,20230227,1
2324,87,20230625,1
4073,285,20230831,1
4849,203,20230814,1
5874,389,20231214,1
2538,29,20230528,1
1283,102,20231027,1
4071,402,20230722,1
2640,201,20230302,1
5920,401,20230801,1
5063,420,20231214,1
2671,168,20230322,1
2177,370,20231224,1
582,148,20230630,1
566,422,20230518,1
4818,237,20231012,1
4587,278,20231028,1
1575,88,20230327,1
2461,159,20230930,1
1245,385,20230702,1
3185,380,20230801,1
3875,269,20230522,1
2160,191,20230306,1
5068,281,20230220,1
1748,92,20230516,1
2265,68,20230222,1
2289,345,20231213,1
4901,242,20230911,1
4483,369,20230930,1
5337,275,20230115,1
5258,386,20230803,1
4387,125,20230312,1
683,9,20230603,1
4316,85,20230303,1
4434,398,20231004,1
3790,442,20230531,1
4495,428,20230518,1
3563,308,20231006,1
3413,277,20230403,1
4981,448,20230325,1
5204,21,20230508,1
344,62,20231012,1
3436,247,20230613,1
4887,344,20230523,1
4828,358,20230822,1
2105,162,20230918,1
1579,104,20230101,1
3031,190,20231024,1
2339,10,20230707,1
792,323,20231115,1
4167,421,20230308,1
2961,149,20231123,1
4438,480,20231020,1
5860,360,20230517,1
1597,270,20230406,1
2708,372,20231023,1
5403,142,20230327,1
2507,147,20230615,1
1795,450,20230530,1
4068,231,20230928,1
3609,480,20230104,1
403,341,20230804,1
4350,170,20231221,1
2166,165,20230426,1
4536,36,20231202,1
902,67,20231229,1
4377,206,20230316,1
2266,353,20230821,1
2257,385,20231125,1
654,154,20230925,1
5898,439,20230808,1
2223,23,20230530,1
5760,293,20230716,1
3359,88,20230523,1
471,497,20231229,1
1386,467,20230122,1
5511,50,20230930,1
509,40,20231228,1
2276,271,20230828,1
467,291,20230514,1
3411,390,20231108,1
4996,73,20230306,1
2443,49,20230117,1
1077,364,20230413,1
476,233,20231006,1
5929,153,20231203,1
1304,86,20230823,1
4772,440,20230706,1
3157,375,20230329,1
4005,276,20230709,1
5037,382,20230729,1
5621,479,20231020,1
1945,394,20230510,1
5846,241,20230117,1
5149,195,20231231,1
3582,117,20230503,1
4264,294,20230925,1
327,493,20230504,1
5647,445,20230116,1
5216,196,20231213,1
1978,267,20230527,1
4128,38,20230320,1
4287,489,20230308,1
2011,452,20230810,1
5877,89,20231203,1
3702,329,20230430,1
1218,30,20230131,1
113,343,20230425,1
5228,53,20230602,1
5068,67,20230924,1
5319,381,20230608,1
3375,372,20230628,1
1385,167,20230702,1
1943,312,20230716,1
4003,298,20230822,1
1054,260,20230406,1
189,93,20230103,1
2952,121,20230423,1
4904,94,20230630,1
3370,215,20230219,1
907,397,20230108,1
23,146,20230604,1
5757,150,20230428,1
1271,156,20230928,1
1568,380,20231021,1
1206,466,20231211,1
5082,420,20230414,1
2589,41,20230328,1
2355,175,20230213,1
2143,318,20230418,1
3492,334,20230523,1
1325,106,20230112,1
1667,191,20230701,1
5743,308,20230826,1
4089,129,20230425,1
1385,65,20230611,1
2098,166,20230825,1
538,200,20230501,1
2534,8,20230228,1
5498,398,20231205,1
1074,494,20230111,1
3664,390,20231229,1
4232,311,20231017,1
1320,317,20230603,1
4048,382,20230811,1
4351,155,20230620,1
33,216,20231026,1
2627,128,20230120,1
2347,113,20230831,1
4472,315,20230831,1
1869,409,20230623,1
1063,177,20231202,1
4777,198,20230727,1
3923,382,20230318,1
4480,443,20230219,1
774,283,20230531,1
3415,75,20230830,1
5412,135,20231208,1
5008,91,20231213,1
4303,127,20230519,1
45,357,20230203,1
335,315,20231106,1
4815,370,20230612,1
3593,435,20230605,1
1946,470,20231120,1
3228,362,20230603,1
5082,190,20230801,1
2109,115,20231127,1
3428,68,20231022,1
1441,10,20230519,1
3528,87,20230328,1
5711,23,20230320,1
2485,183,20230703,1
5191,161,20230207,1
3849,210,20230124,1
844,179,20231107,1
1219,192,20230226,1
1546,68,20230818,1
676,286,20230728,1
5639,301,20230619,1
4752,4,20230823,1
5758,349,20230411,1
1111,71,20230923,1
30,333,20231016,1
2579,42,20230606,1
135,359,20230527,1
2383,87,20230615,1
1967,191,20231025,1
661,93,20230920,1
4853,208,20230911,1
3263,14,20230707,1
1746,170,20230718,1
1319,37,20230827,1
4182,458,20230210,1
4990,341,20230830,1
3332,378,20230305,1
3743,186,20231001,1
1275,376,20230802,1
1561,88,20230824,1
3111,204,20230830,1
3514,327,20230805,1
4092,167,20231118,1
1103,88,20231010,1
4445,19,20230318,1
4818,29,20230920,1
897,60,20230425,1
2861,218,20230312,1
4974,113,20230904,1
1233,298,20230916,1
4113,460,20231128,1
5065,121,20231020,1
2233,498,20231218,1
4367,350,20230221,1
4496,187,20230429,1
2377,24,20230328,1
2875,298,20230220,1
3134,269,20230412,1
2924,291,20230911,1
592,364,20231209,1
3860,420,20230303,1
4759,461,20230803,1
4665,195,20230908,1
1747,472,20230416,1
1263,233,20230421,1
360,437,20230814,1
2501,312,20231222,1
5595,29,20231229,1
1229,17,20230119,1
3972,170,20231216,1
706,78,20231120,1
2569,188,20231020,1
5987,354,20230929,1
5993,183,20230322,1
4455,195,20230530,1
5359,176,20230919,1
4916,93,20230909,1
4982,421,20231124,1
465,91,20230417,1
3135,259,20230819,1
2423,288,20231104,1
5456,81,20231114,1
1377,399,20230324,1
3159,457,20231206,1
1655,45,20231001,1
761,453,20230704,1
3853,203,20230108,1
392,273,20230125,1
3639,448,20230610,1
3275,112,20230922,1
5273,439,20230105,1
2625,336,20230918,1
5771,280,20230817,1
448,359,20230125,1
4727,494,20230203,1
4731,307,20230112,1
1680,462,20230120,1
4940,351,20230307,1
2653,490,20230914,1
4842,292,20230713,1
4975,298,20230326,1
2248,20,20230929,1
3176,289,20231213,1
5291,237,20230604,1
3137,445,20230524,1
4196,168,20230716,1
5584,86,20230425,1
1045,2,20230531,1
5463,99,20230607,1
5981,370,20231126,1
2328,382,20230223,1
96,173,20230720,1
5156,290,20230712,1
1994,138,20230903,1
941,75,20230825,1
3357,300,20230618,1
706,159,20231225,1
181,375,20230923,1
5355,426,20231113,1
5236,256,20230126,1
456,62,20231219,1
3883,88,20230925,1
1917,327,20230824,1
937,473,20230708,1
3658,386,20230605,1
2769,279,20230519,1
4622,271,20230223,1
1711,188,20230604,1
2985,321,20230624,1
4843,448,20230211,1
642,477,20231103,1
4333,266,20230716,1
3569,373,20230121,1
231,167,20230801,1
5238,440,20230913,1
882,437,20230107,1
4708,63,20230222,1
5739,68,20231220,1
4502,296,20230807,1
2233,387,20230726,1
672,432,20230815,1
2893,14,20231024,1
55,171,20231109,1
1046,216,20230210,1
5843,274,20230912,1
1217,226,20230224,1
429,85,20231029,1
5750,233,20231215,1
2241,16,20230405,1
315,36,20230528,1
1525,45,20230103,1
2417,456,20231203,1
1611,484,20230917,1
2492,240,20230114,1
761,292,20230913,1
999,366,20230513,1
4273,407,20230723,1
2872,295,20230907,1
4883,362,20231115,1
2520,290,20230525,1
993,224,20230226,1
4090,299,20230330,1
4888,271,20230906,1
1134,414,20230424,1
5068,39,20231209,1
4945,395,20230429,1
3877,304,20231007,1
308,471,20231022,1
5825,435,20230330,1
5651,355,20230714,1
4276,80,20230326,1
2989,494,20231121,1
167,3,20230826,1
5904,79,20231203,1
2125,70,20230419,1
3221,189,20231219,1
3474,155,20230406,1
4281,487,20231012,1
1485,185,20231014,1
900,53,20230720,1
5980,157,20231027,1
3113,315,20230206,1
3982,238,20230512,1
1294,405,20230309,1
5678,474,20230323,1
439,257,20230819,1
918,449,20230115,1
2913,412,20231229,1
1205,13,20230922,1
4178,196,20230819,1
3594,105,20230601,1
2305,497,20231229,1
2500,123,20230425,1
538,189,20230103,1
371,182,20230911,1
2098,391,20230220,1
3058,362,20230928,1
3103,280,20230113,1
3113,469,20230309,1
1134,334,20230510,1
4687,105,20231017,1
5255,154,20231202,1
4960,188,20231204,1
3911,336,20230214,1
1587,149,20230421,1
3383,478,20230212,1
4121,250,20230328,1
403,191,20231214,1
3952,232,20230730,1
3216,147,20230601,1
325,411,20230923,1
1215,173,20230313,1
4908,356,20230419,1
3785,180,20230907,1
1968,65,20230204,1
3892,165,20230208,1
5265,479,20230119,1
2656,107,20231231,1
4577,37,20230601,1
5743,133,20231119,1
1286,352,20230220,1
2513,248,20230111,1
3198,277,20231120,1
5780,326,20230222,1
3190,56,20231128,1
2671,205,20231020,1
335,380,20230131,1
1138,43,20230630,1
4546,25,20230917,1
5609,479,20231231,1
5672,282,20230907,1
4580,394,20230619,1
3620,432,20230907,1
283,468,20231106,1
3923,347,20230311,1
4815,322,20231006,1
1257,289,20230424,1
5131,285,20231001,1
25,331,20231018,1
3389,403,20230306,1
604,453,20230324,1
1877,97,20230602,1
5727,138,20230414,1
3168,330,20230421,1
566,416,20231122,1
4354,472,20230511,1
2009,277,20231031,1
2421,204,20230913,1
5271,198,20230826,1
1717,262,20230923,1
3062,228,20230209,1
5141,442,20230616,1
5652,465,20230605,1
3035,420,20230926,1
1925,280,20230315,1
2084,21,20231030,1
4337,221,20230523,1
32,223,20231110,1
2327,463,20230924,1
1752,104,20231123,1
4547,10,20230720,1
2494,312,20230207,1
5388,47,20231227,1
2348,499,20230901,1
1802,253,20231118,1
5442,189,20230227,1
3703,415,20231013,1
2279,358,20230731,1
781,236,20230411,1
2,16,20230701,1
2602,422,20230613,1
527,499,20230824,1
548,304,20230607,1
779,133,20231118,1
4843,492,20231222,1
3209,314,20230908,1
182,30,20230320,1
1195,445,20230928,1
233,147,20230803,1
5030,281,20231228,1
1835,251,20231126,1
4966,299,20230307,1
5607,259,20230416,1
3856,11,20230915,1
3563,278,20230505,1
4969,139,20230201,1
5743,45,20230405,1
4730,450,20231128,1
3931,262,20231209,1
1743,435,20230730,1
551,234,20230327,1
809,380,20230314,1
2898,148,20230325,1
349,329,20230910,1
3983,274,20230721,1
4631,49,20230303,1
241,417,20231115,1
4466,369,20230427,1
2768,246,20231019,1
5106,85,20230428,1
3708,78,20231130,1
5318,105,20230910,1
3356,124,20231120,1
1254,426,20230806,1
1882,214,20230526,1
221,105,20230514,1
1895,179,20231021,1
3709,496,20231002,1
2657,470,20230516,1
3284,75,20230803,1
1408,167,20231225,1
3908,305,20230910,1
3403,74,20230103,1
2201,428,20231208,1
2479,165,20230918,1
4556,483,20230927,1
5797,50,20230203,1
3233,453,20230822,1
102,489,20231025,1
5349,439,20231025,1
5069,209,20231124,1
221,241,20230407,1
897,386,20231002,1
2615,347,20230508,1
3908,136,20230909,1
4441,372,20231009,1
2759,236,20230122,1
4259,456,20230627,1
585,199,20230806,1
4774,311,20230906,1
683,491,20230119,1
3311,343,20230809,1
70,308,20230915,1
733,378,20230623,1
2368,347,20230704,1
2920,251,20230911,1
1363,380,20230904,1
1712,282,20231007,1
1537,105,20231104,1
5843,321,20230730,1
1837,480,20230102,1
5909,309,20230824,1
943,48,20230110,1
4278,24,20230419,1
1670,440,20230512,1
829,181,20230219,1
2931,135,20231212,1
413,373,20230428,1
1614,398,20230514,1
4280,352,20230109,1
327,194,20230627,1
5702,190,20230728,1
4249,418,20230715,1
3874,17,20230629,1
3720,238,20231115,1
1400,471,20231102,1
2927,161,20230309,1
4584,143,20231015,1
4911,98,20230717,1
1579,407,20230520,1
4242,242,20230328,1
1175,481,20230726,1
636,375,20230515,1
3844,351,20230906,1
1151,187,20230603,1
3041,306,20231024,1
1315,313,20230815,1
4900,446,20230331,1
5489,442,20231002,1
5608,129,20230625,1
3942,482,20230603,1
916,430,20231008,1
68,62,20231221,1
149,1,20230908,1
4396,394,20230926,1
3926,98,20230218,1
1588,365,20230912,1
1095,11,20231121,1
1382,378,20230725,1
4421,126,20230415,1
5394,500,20230611,1
172,220,20230418,1
259,6,20230626,1
4185,271,20230412,1
4673,233,20231224,1
4034,438,20230209,1
2963,184,20230930,1
5614,322,20230608,1
4607,172,20230509,1
182,139,20230820,1
4181,397,20231223,1
4182,496,20230128,1
5901,242,20230108,1
5391,269,20230511,1
2746,432,20230608,1
5274,153,20230308,1
1811,419,20231120,1
2024,316,20231129,1
4666,222,20230126,1
1778,201,20230716,1
5498,181,20230918,1
652,471,20231210,1
2116,383,20231219,1
5850,80,20230706,1
2024,269,20231113,1
16,89,20230130,1
4365,297,20230301,1
1959,411,20231204,1
1978,142,20230728,1
8,175,20230919,1
1618,478,20231009,1
3572,317,20230118,1
5123,280,20230429,1
4275,293,20230707,1
3212,60,20230120,1
4716,388,20230209,1
2872,245,20230430,1
3037,55,20230925,1
3540,213,20230719,1
554,20,20230410,1
1813,411,20230606,1
5326,250,20231205,1
5641,274,20230427,1
159,433,20231123,1
3742,465,20231112,1
185,243,20231016,1
5158,345,20230323,1
3966,270,20231122,1
4087,472,20230220,1
5921,490,20231017,1
4540,154,20231114,1
3874,420,20230916,1
268,415,20231101,1
1872,452,20230630,1
511,282,20230201,1
3544,268,20230506,1
4280,48,20231031,1
2588,181,20230714,1
920,403,20230604,1
5636,335,20230718,1
3887,312,20230202,1
5246,20,20230213,1
4038,280,20230717,1
5960,225,20230722,1
2275,138,20230517,1
5273,474,20230605,1
2647,24,20230720,1
3915,227,20230306,1
338,471,20230103,1
1323,365,20230529,1
4940,23,20231214,1
1560,219,20230128,1
2475,164,20230822,1
281,14,20230621,1
1953,435,20230315,1
2717,7,20231221,1
1257,470,20230115,1
2716,432,20230115,1
5796,225,20230618,1
3735,274,20231118,1
5203,26,20230815,1
3634,387,20230525,1
3427,425,20230906,1
38,60,20231220,1
2695,242,20230708,1
5691,408,20230719,1
1341,214,20230224,1
499,487,20230718,1
1141,72,20231129,1
5707,42,20230308,1
1197,347,20230324,1
772,47,20230930,1
1388,197,20230830,1
589,303,20230407,1
671,466,20230918,1
1966,396,20230419,1
4527,63,20230111,1
4062,269,20230426,1
4143,359,20230609,1
4233,34,20230130,1
670,174,20230720,1
5660,339,20230221,1
3467,385,20230706,1
4328,383,20230926,1
2462,307,20230904,1
5107,323,20230222,1
2698,396,20230217,1
1847,139,20230711,1
806,440,20230512,1
3945,114,20230629,1
3693,63,20231227,1
4405,199,20230526,1
2976,35,20230815,1
3818,226,20231020,1
4521,77,20231108,1
5960,329,20230428,1
4650,239,20230316,1
3160,170,20230610,1
2484,333,20231204,1
2964,108,20230504,1
1560,163,20230710,1
1870,302,20230915,1
1239,429,20230225,1
2970,150,20230913,1
4639,70,20230219,1
3203,368,20231102,1
5677,278,20230104,1
4516,201,20230804,1
4254,454,20231117,1
2723,201,20230525,1
1732,486,20231204,1
4613,427,20230129,1
2707,66,20230404,1
1912,332,20230524,1
1684,422,20230808,1
1419,23,20230613,1
679,124,20230114,1
2741,302,20230310,1
4703,61,20230521,1
1811,493,20230707,1
1068,276,20230221,1
4822,500,20230623,1
2095,77,20230326,1
4093,477,20231206,1
2633,478,20231025,1
3392,60,20230222,1
261,342,20230927,1
952,375,20231013,1
386,275,20230219,1
3030,276,20231008,1
4089,442,20230911,1
5202,262,20230411,1
5991,412,20230808,1
3856,110,20231018,1
4928,247,20230727,1
4783,176,20230405,1
1457,466,20230321,1
62,260,20230705,1
2414,205,20230131,1
5016,247,20230820,1
1130,399,20230122,1
3144,439,20230314,1
1839,390,20230101,1
5143,406,20230523,1
334,41,20230412,1
5361,56,20231204,1
321,98,20230118,1
5478,495,20230517,1
4440,155,20231206,1
2931,213,20230930,1
295,362,20230211,1
1798,15,20231205,1
4797,192,20230925,1
5387,341,20230226,1
4029,458,20230607,1
565,85,20230131,1
2065,313,20230605,1
242,330,20230313,1
4220,165,20230116,1
660,462,20230604,1
1964,203,20230809,1
4102,74,20230714,1
1383,314,20230707,1
2203,294,20231210,1
5073,132,20230615,1
5472,308,20230917,1
5467,279,20230904,1
3664,312,20231003,1
4048,291,20230812,1
1420,392,20230403,1
1370,217,20230620,1
1200,257,20230829,1
2478,426,20230626,1
5142,56,20230213,1
4196,481,20230523,1
4115,414,20230404,1
3938,31,20230817,1
3160,391,20230624,1
4153,353,20230216,1
3636,92,20230103,1
3101,88,20230622,1
1314,162,20230612,1
716,399,20230608,1
2507,450,20230307,1
5096,433,20230501,1
5150,450,20231124,1
5460,221,20230615,1
2693,375,20230527,1
2262,452,20230608,1
4481,252,20230120,1
4805,455,20230902,1
2647,217,20230210,1
1178,426,20231025,1
4469,377,20231123,1
3520,124,20230405,1
3373,270,20230415,1
3555,428,20230825,1
228,79,20230414,1
3947,84,20230310,1
3323,454,20230630,1
4988,399,20230625,1
2079,149,20230520,1
4609,243,20230403,1
5605,234,20230929,1
1423,219,20230803,1
5336,257,20231209,1
5032,217,20230715,1
2899,241,20230729,1
4763,172,20230203,1
259,239,20230308,1
5853,374,20230611,1
5729,104,20231202,1
3377,266,20230928,1
2808,246,20230321,1
4631,318,20231205,1
3590,280,20230430,1
872,42,20230119,1
2991,225,20231204,1
434,98,20230210,1
849,288,20230117,1
3149,260,20230304,1
4589,237,20230418,1
5748,244,20230529,1
3274,485,20230203,1
5161,345,20230314,1
2917,321,20230919,1
5443,344,20230105,1
1659,403,20231210,1
40,128,20230523,1
2547,136,20230521,1
5529,119,20230603,1
2870,173,20230214,1
246,198,20230618,1
5876,113,20230921,1
4141,92,20230701,1
1379,290,20230122,1
5060,238,20230607,1
1922,129,20230718,1
1807,155,20230626,1
2501,65,20230715,1
2208,121,20230425,1
4006,54,20230330,1
5311,337,20230520,1
5485,232,20231009,1
2146,332,20230807,1
3969,201,20231130,1
5206,267,20230627,1
1483,170,20230210,1
3003,449,20230620,1
2262,66,20230211,1
606,154,20230710,1
4780,164,20230914,1
3456,45,20230808,1
4117,107,20230216,1
2583,350,20230916,1
5653,276,20230409,1
4764,462,20231104,1
5142,427,20231229,1
5136,35,20230822,1
2336,206,20230801,1
483,148,20230516,1
4695,290,20230514,1
2223,246,20230321,1
3586,123,20230704,1
4187,32,20230927,1
2571,94,20231019,1
4456,73,20230530,1
4023,352,20230421,1
3375,496,20230815,1
4082,189,20230224,1
1996,101,20230325,1
5098,77,20230318,1
5941,22,20230718,1
2912,351,20230522,1
5333,333,20230224,1
5962,4,20231021,1
2503,436,20230702,1
3250,139,20230225,1
214,150,20231224,1
3259,403,20230116,1
5796,246,20231226,1
1340,436,20230802,1
3834,441,20230505,1
610,9,20231017,1
2778,351,20230714,1
4218,146,20231010,1
1080,3,20230929,1
4046,478,20230213,1
4404,392,20230522,1
1794,181,20230126,1
535,46,20231225,1
1898,458,20230115,1
1247,324,20231214,1
3272,418,20231118,1
1737,246,20231031,1
353,239,20230309,1
4812,209,20230914,1
2356,97,20231202,1
3263,167,20231013,1
798,338,20231110,1
2671,249,20230708,1
2400,92,20230814,1
1995,330,20231209,1
2268,381,20230131,1
321,58,20230520,1
2413,56,20231123,1
3210,118,20230328,1
18,455,20230528,1
5273,346,20230319,1
2971,254,20230514,1
1835,449,20230825,1
3684,372,20230909,1
4754,248,20230702,1
1850,170,20230421,1
3556,439,20230119,1
4988,32,20230324,1
471,352,20231024,1
1679,39,20231231,1
3855,115,20230615,1
4067,209,20231213,1
3905,153,20231201,1
3111,299,20231028,1
2391,115,20231126,1
2206,430,20230102,1
2855,253,20230831,1
3968,473,20231107,1
1719,475,20230310,1
643,156,20230128,1
4734,339,20230527,1
4993,31,20230428,1
2454,163,20230606,1
764,431,20230522,1
1030,23,20230801,1
1125,307,20230331,1
1165,133,20230808,1
1330,30,20230716,1
4481,493,20230610,1
4574,123,20230726,1
3846,196,20230615,1
4007,317,20230729,1
4553,5,20230704,1
302,170,20230117,1
3751,144,20230214,1
4401,129,20230826,1
961,160,20230718,1
3643,164,20230328,1
2465,95,20230610,1
2640,145,20230608,1
3965,399,20230823,1
1105,16,20231124,1
2100,324,20230429,1
1294,491,20230808,1
4223,428,20231124,1
485,294,20231013,1
4165,335,20230308,1
5989,17,20231130,1
2510,400,20230429,1
1203,492,20231216,1
1293,273,20231209,1
432,22,20230101,1
4302,443,20231221,1
4985,255,20230917,1
5763,484,20231105,1
380,474,20230926,1
534,208,20230403,1
122,491,20230819,1
5672,443,20230326,1
5191,112,20230621,1
2479,143,20231212,1
3447,321,20230114,1
1774,338,20231028,1
3842,414,20231123,1
360,321,20230801,1
614,220,20230623,1
1434,438,20231010,1
1299,3,20231020,1
2103,409,20230225,1
4623,242,20230727,1
2930,401,20230825,1
1114,40,20230118,1
1226,250,20230925,1
4623,56,20230715,1
4995,34,20231015,1
5715,127,20230327,1
4260,311,20230429,1
2428,231,20230818,1
5527,49,20231206,1
3214,415,20230327,1
4186,273,20230725,1
554,485,20230502,1
2227,120,20230528,1
697,425,20230216,1
1802,475,20230208,1
319,132,20231108,1
3604,33,20230901,1
4925,299,20230109,1
3291,224,20230705,1
1544,424,20231212,1
3974,93,20230615,1
1561,177,20230717,1
4701,135,20230116,1
4758,147,20231207,1
3188,334,20230529,1
4362,202,20230501,1
2029,497,20230418,1
2872,153,20230601,1
3818,353,20230127,1
4020,285,20230430,1
2810,47,20230126,1
5552,385,20230720,1
2499,316,20230913,1
3336,112,20231105,1
555,489,20230105,1
5896,472,20231218,1
2503,360,20230421,1
4590,76,20230215,1
2719,153,20230216,1
533,230,20230916,1
3619,465,20230302,1
1050,428,20231001,1
2906,94,20230412,1
5137,214,20231223,1
3482,96,20230413,1
1090,237,20230222,1
3464,255,20230228,1
664,28,20230319,1
2262,3,20230316,1
4138,310,20231125,1
4667,97,20230506,1
2789,153,20230419,1
2250,327,20230331,1
437,205,20231022,1
2951,249,20231203,1
2291,317,20230824,1
5809,245,20230505,1
451,480,20230929,1
5631,301,20230615,1
3489,388,20231116,1
636,167,20230918,1
5618,131,20231228,1
4789,27,20230302,1
663,141,20231025,1
4973,89,20231106,1
2655,319,20230323,1
3772,338,20231111,1
5682,154,20231031,1
1894,255,20230910,1
2873,210,20230517,1
3168,340,20231028,1
1733,176,20230317,1
913,105,20230506,1
1248,177,20231130,1
2185,346,20230222,1
3645,66,20230519,1
3027,145,20230913,1
2099,84,20231007,1
5868,329,20230613,1
2772,435,20230122,1
