author_user_key,post_key,creation_date_key,post_count
159,2516,20230516,1
340,2517,20230402,1
1662,2518,20231209,1
1861,2519,20230906,1
687,2520,20230313,1
667,2521,20230812,1
1794,2522,20230829,1
1728,2523,20231016,1
918,2524,20231216,1
388,2525,20231030,1
1136,2526,20230803,1
1142,2527,20230310,1
371,2528,20230926,1
1333,2529,20230310,1
425,2530,20230321,1
1554,2531,20231218,1
335,2532,20230204,1
1921,2533,20230701,1
532,2534,20230623,1
1507,2535,20230707,1
1369,2536,20231026,1
740,2537,20231208,1
656,2538,20230103,1
1071,2539,20230930,1
303,2540,20230114,1
714,2541,20231205,1
939,2542,20231115,1
478,2543,20230603,1
1277,2544,20230301,1
1307,2545,20230529,1
1523,2546,20230627,1
1177,2547,20231030,1
244,2548,20231206,1
1892,2549,20231021,1
293,2550,20230923,1
1888,2551,20230502,1
341,2552,20230101,1
693,2553,20230118,1
1213,2554,20230707,1
513,2555,20231009,1
857,2556,20230323,1
1593,2557,20231129,1
1896,2558,20230320,1
1550,2559,20231129,1
1249,2560,20230420,1
1451,2561,20231118,1
731,2562,20230905,1
1861,2563,20231010,1
702,2564,20230113,1
1254,2565,20230927,1
1463,2566,20230128,1
1952,2567,20230518,1
819,2568,20230929,1
1471,2569,20230105,1
193,2570,20230715,1
1154,2571,20230118,1
1608,2572,20230709,1
1608,2573,20230909,1
823,2574,20230825,1
1801,2575,20230612,1
1702,2576,20230619,1
1293,2577,20230504,1
577,2578,20230502,1
1867,2579,20231208,1
1972,2580,20230830,1
748,2581,20230729,1
346,2582,20230625,1
608,2583,20230625,1
309,2584,20230109,1
1806,2585,20231125,1
406,2586,20230417,1
212,2587,20230427,1
1309,2588,20230103,1
179,2589,20231208,1
1704,2590,20230523,1
1659,2591,20230410,1
678,2592,20230905,1
740,2593,20230119,1
1221,2594,20231020,1
1339,2595,20230505,1
828,2596,20230428,1
791,2597,20231102,1
1213,2598,20230804,1
845,2599,20230912,1
852,2600,20230801,1
1150,2601,20230201,1
1678,2602,20230809,1
708,2603,20230320,1
868,2604,20230905,1
186,2605,20230701,1
883,2606,20230803,1
136,2607,20230424,1
454,2608,20231119,1
1959,2609,20230623,1
86,2610,20230929,1
887,2611,20230425,1
845,2612,20231102,1
563,2613,20231220,1
1162,2614,20230613,1
129,2615,20230122,1
1195,2616,20230902,1
271,2617,20230304,1
493,2618,20230615,1
1986,2619,20230922,1
16,2620,20230430,1
1600,2621,20231117,1
1208,2622,20231214,1
280,2623,20230828,1
279,2624,20231014,1
230,2625,20230520,1
359,2626,20230222,1
376,2627,20230528,1
1401,2628,20230720,1
1227,2629,20230520,1
248,2630,20230210,1
1045,2631,20230412,1
1899,2632,20231228,1
1081,2633,20231112,1
1116,2634,20230119,1
174,2635,20230714,1
142,2636,20230113,1
1583,2637,20231010,1
1738,2638,20230430,1
1215,2639,20230728,1
52,2640,20230620,1
1498,2641,20231229,1
910,2642,20231220,1
515,2643,20230214,1
1883,2644,20230820,1
1860,2645,20230225,1
99,2646,20230915,1
530,2647,20231127,1
752,2648,20231013,1
905,2649,20230526,1
1890,2650,20231012,1
221,2651,20230107,1
1200,2652,20231217,1
1140,2653,20230723,1
724,2654,20230524,1
1032,2655,20230318,1
1764,2656,20230519,1
1815,2657,20231121,1
150,2658,20230730,1
1848,2659,20231126,1
847,2660,20230510,1
1908,2661,20230505,1
1606,2662,20230516,1
1931,2663,20231116,1
649,2664,20230920,1
492,2665,20231231,1
1972,2666,20230918,1
59,2667,20230304,1
1788,2668,20230628,1
967,2669,20230314,1
1362,2670,20230907,1
1464,2671,20230607,1
684,2672,20230625,1
684,2673,20230626,1
1722,2674,20230127,1
626,2675,20231101,1
441,2676,20231112,1
1632,2677,20230411,1
1562,2678,20231228,1
1503,2679,20230903,1
1879,2680,20230613,1
1612,2681,20230406,1
458,2682,20231208,1
806,2683,20230214,1
1926,2684,20230401,1
1312,2685,20230413,1
1683,2686,20230813,1
1333,2687,20230502,1
1255,2688,20230227,1
1039,2689,20231028,1
714,2690,20230511,1
1301,2691,20230907,1
1307,2692,20231208,1
618,2693,20230909,1
1146,2694,20230603,1
1011,2695,20230419,1
4,2696,20230716,1
1743,2697,20230428,1
207,2698,20230514,1
453,2699,20230520,1
576,2700,20231224,1
593,2701,20230125,1
1199,2702,20230124,1
1130,2703,20231211,1
1208,2704,20230427,1
1267,2705,20231126,1
1066,2706,20230820,1
551,2707,20231128,1
143,2708,20231212,1
1295,2709,20230618,1
481,2710,20230120,1
443,2711,20230112,1
1758,2712,20231130,1
650,2713,20230511,1
1278,2714,20230425,1
1293,2715,20230704,1
1217,2716,20230715,1
1030,2717,20230425,1
1486,2718,20230709,1
1653,2719,20230903,1
732,2720,20230723,1
1488,2721,20230407,1
587,2722,20230515,1
1702,2723,20230401,1
986,2724,20230420,1
413,2725,20230505,1
829,2726,20230215,1
355,2727,20230827,1
37,2728,20230404,1
331,2729,20230920,1
1239,2730,20231103,1
1939,2731,20231114,1
1412,2732,20231024,1
967,2733,20230915,1
1822,2734,20230101,1
1732,2735,20230421,1
1160,2736,20231108,1
1183,2737,20231008,1
1926,2738,20230121,1
1498,2739,20231110,1
290,2740,20230109,1
316,2741,20230803,1
48,2742,20230728,1
1368,2743,20230512,1
364,2744,20230301,1
891,2745,20230716,1
919,2746,20230527,1
1514,2747,20231212,1
1374,2748,20230701,1
603,2749,20230729,1
1422,2750,20230223,1
132,2751,20231021,1
313,2752,20230304,1
1717,2753,20230517,1
1084,2754,20230502,1
1959,2755,20230927,1
134,2756,20230506,1
1875,2757,20230106,1
7,2758,20231016,1
1309,2759,20230817,1
1053,2760,20230912,1
423,2761,20230515,1
657,2762,20230102,1
117,2763,20230330,1
1330,2764,20230201,1
620,2765,20230615,1
1591,2766,20230513,1
1873,2767,20230901,1
1305,2768,20230825,1
974,2769,20230909,1
1920,2770,20230315,1
1633,2771,20230126,1
310,2772,20230610,1
23,2773,20231104,1
1816,2774,20230412,1
10,2775,20230425,1
1378,2776,20230219,1
917,2777,20231003,1
77,2778,20230813,1
970,2779,20230415,1
1191,2780,20231210,1
1041,2781,20230914,1
948,2782,20230204,1
1593,2783,20230227,1
99,2784,20230530,1
1658,2785,20230324,1
618,2786,20230727,1
1259,2787,20231214,1
1806,2788,20230829,1
680,2789,20230330,1
1344,2790,20230622,1
99,2791,20230923,1
38,2792,20230507,1
1924,2793,20230608,1
1459,2794,20230627,1
1637,2795,20230416,1
1294,2796,20230920,1
333,2797,20230828,1
607,2798,20231116,1
99,2799,20231116,1
348,2800,20230109,1
352,2801,20230714,1
465,2802,20231013,1
318,2803,20230626,1
1453,2804,20230309,1
1139,2805,20230407,1
661,2806,20230306,1
1125,2807,20230505,1
410,2808,20230911,1
1114,2809,20231121,1
1150,2810,20230426,1
405,2811,20230408,1
642,2812,20230507,1
171,2813,20230401,1
1945,2814,20230903,1
1180,2815,20230502,1
1852,2816,20230923,1
736,2817,20231210,1
1562,2818,20230109,1
610,2819,20230824,1
422,2820,20230110,1
1895,2821,20230515,1
794,2822,20230213,1
628,2823,20230815,1
1303,2824,20230820,1
881,2825,20230816,1
1529,2826,20230418,1
1085,2827,20230208,1
242,2828,20230517,1
1378,2829,20231114,1
1936,2830,20231013,1
492,2831,20231214,1
714,2832,20230308,1
1948,2833,20230128,1
170,2834,20230406,1
1410,2835,20230209,1
1609,2836,20230422,1
542,2837,20231018,1
1066,2838,20230921,1
732,2839,20231129,1
94,2840,20230511,1
1597,2841,20230128,1
803,2842,20230224,1
687,2843,20230729,1
43,2844,20230606,1
836,2845,20231015,1
405,2846,20231114,1
1689,2847,20230219,1
790,2848,20231113,1
718,2849,20231014,1
1208,2850,20230108,1
1465,2851,20230923,1
1998,2852,20230625,1
1141,2853,20230924,1
249,2854,20230612,1
162,2855,20230129,1
1094,2856,20230211,1
249,2857,20230222,1
1001,2858,20230728,1
1925,2859,20230527,1
1335,2860,20231109,1
453,2861,20230703,1
760,2862,20230508,1
398,2863,20231015,1
612,2864,20231126,1
1032,2865,20231013,1
782,2866,20231223,1
1339,2867,20231129,1
1844,2868,20230715,1
1561,2869,20230413,1
928,2870,20230621,1
498,2871,20231107,1
899,2872,20230614,1
93,2873,20230603,1
1538,2874,20230606,1
627,2875,20230505,1
140,2876,20231016,1
651,2877,20230527,1
1822,2878,20230502,1
1946,2879,20230123,1
1396,2880,20230309,1
218,2881,20230923,1
1453,2882,20231103,1
1565,2883,20230311,1
1860,2884,20230605,1
256,2885,20230821,1
665,2886,20230131,1
848,2887,20230728,1
1224,2888,20230420,1
1412,2889,20230102,1
165,2890,20230507,1
1450,2891,20231025,1
247,2892,20230420,1
754,2893,20231025,1
488,2894,20231112,1
1884,2895,20230412,1
1084,2896,20230628,1
973,2897,20230730,1
1119,2898,20231229,1
278,2899,20230726,1
1960,2900,20231029,1
1692,2901,20230830,1
351,2902,20230718,1
579,2903,20230204,1
1827,2904,20230630,1
562,2905,20231211,1
131,2906,20230520,1
916,2907,20231213,1
810,2908,20230217,1
938,2909,20230410,1
1653,2910,20230713,1
1736,2911,20230811,1
1217,2912,20231010,1
1190,2913,20230403,1
1035,2914,20230115,1
14,2915,20231010,1
1849,2916,20230925,1
406,2917,20230628,1
1272,2918,20230319,1
127,2919,20230620,1
285,2920,20230911,1
1867,2921,20230131,1
3,2922,20230820,1
939,2923,20230906,1
1603,2924,20231120,1
1731,2925,20230704,1
206,2926,20231016,1
1459,2927,20230606,1
330,2928,20230118,1
1004,2929,20230129,1
1785,2930,20231105,1
1094,2931,20230915,1
819,2932,20231129,1
1955,2933,20230324,1
1515,2934,20230804,1
1608,2935,20230715,1
1065,2936,20231117,1
1814,2937,20230422,1
1269,2938,20230606,1
1545,2939,20230113,1
1938,2940,20231010,1
1016,2941,20230407,1
624,2942,20230422,1
767,2943,20230724,1
80,2944,20230727,1
1273,2945,20230602,1
1850,2946,20230411,1
1197,2947,20231010,1
787,2948,20231228,1
986,2949,20231206,1
117,2950,20230715,1
1556,2951,20230406,1
1147,2952,20231214,1
385,2953,20230625,1
21,2954,20231019,1
917,2955,20230509,1
1100,2956,20230929,1
1525,2957,20230422,1
820,2958,20230329,1
485,2959,20231003,1
1090,2960,20230315,1
964,2961,20230603,1
998,2962,20230628,1
1962,2963,20230822,1
1997,2964,20230509,1
1968,2965,20230925,1
476,2966,20230308,1
1201,2967,20230625,1
1652,2968,20230723,1
883,2969,20230217,1
1596,2970,20230129,1
1597,2971,20230707,1
704,2972,20230513,1
1460,2973,20231118,1
184,2974,20230419,1
933,2975,20230830,1
863,2976,20230908,1
1361,2977,20230109,1
210,2978,20230422,1
216,2979,20230728,1
1550,2980,20230809,1
1734,2981,20230915,1
1551,2982,20230409,1
1457,2983,20230126,1
974,2984,20230620,1
201,2985,20230108,1
1593,2986,20230222,1
182,2987,20230613,1
732,2988,20230329,1
1343,2989,20231017,1
947,2990,20230205,1
1964,2991,20231106,1
371,2992,20230617,1
958,2993,20230221,1
1826,2994,20230516,1
1753,2995,20230305,1
390,2996,20230902,1
936,2997,20231228,1
429,2998,20231027,1
652,2999,20230721,1
1511,3000,20230426,1
1740,3001,20230110,1
645,3002,20230219,1
641,3003,20230906,1
1019,3004,20230421,1
664,3005,20230208,1
1855,3006,20230630,1
1378,3007,20231215,1
409,3008,20230717,1
464,3009,20230916,1
1212,3010,20231231,1
1435,3011,20230421,1
1178,3012,20231016,1
1652,3013,20231105,1
1380,3014,20230127,1
936,3015,20230716,1
1222,3016,20230525,1
1166,3017,20230905,1
1055,3018,20231023,1
949,3019,20231224,1
1402,3020,20230703,1
52,3021,20230327,1
540,3022,20230803,1
451,3023,20230217,1
247,3024,20230923,1
555,3025,20230417,1
1999,3026,20230724,1
1201,3027,20230103,1
1770,3028,20230121,1
1007,3029,20230712,1
757,3030,20231123,1
1914,3031,20231105,1
1842,3032,20231025,1
1861,3033,20230401,1
1665,3034,20230227,1
1613,3035,20231210,1
459,3036,20230807,1
1003,3037,20230325,1
1691,3038,20230605,1
890,3039,20230830,1
107,3040,20231212,1
582,3041,20230906,1
121,3042,20230308,1
329,3043,20231022,1
1591,3044,20230312,1
1045,3045,20230730,1
1142,3046,20230119,1
1079,3047,20230528,1
212,3048,20231213,1
934,3049,20230527,1
130,3050,20230321,1
27,3051,20230715,1
1904,3052,20230802,1
530,3053,20231128,1
357,3054,20230119,1
1792,3055,20230523,1
1811,3056,20231224,1
931,3057,20230312,1
1548,3058,20231230,1
1362,3059,20230103,1
346,3060,20231028,1
1600,3061,20230506,1
724,3062,20230415,1
805,3063,20230108,1
1772,3064,20231214,1
213,3065,20230830,1
59,3066,20230328,1
1348,3067,20230815,1
1383,3068,20230819,1
17,3069,20230606,1
84,3070,20230627,1
1437,3071,20230818,1
697,3072,20230804,1
658,3073,20230210,1
865,3074,20230226,1
1245,3075,20230827,1
612,3076,20230802,1
206,3077,20231126,1
248,3078,20230516,1
1655,3079,20230618,1
1498,3080,20231102,1
1395,3081,20230706,1
1213,3082,20230208,1
945,3083,20230812,1
139,3084,20230416,1
528,3085,20231106,1
1343,3086,20230330,1
1931,3087,20231021,1
1686,3088,20231022,1
586,3089,20230422,1
1917,3090,20230529,1
1613,3091,20230201,1
368,3092,20230609,1
12,3093,20230712,1
479,3094,20230222,1
1822,3095,20230601,1
1520,3096,20230109,1
306,3097,20230710,1
428,3098,20230504,1
1177,3099,20230505,1
1262,3100,20230530,1
1244,3101,20230102,1
1013,3102,20230122,1
84,3103,20230119,1
381,3104,20231118,1
864,3105,20230606,1
475,3106,20230218,1
712,3107,20230206,1
745,3108,20230821,1
1821,3109,20230525,1
569,3110,20231119,1
1664,3111,20230308,1
1289,3112,20230228,1
575,3113,20230616,1
446,3114,20230825,1
364,3115,20230807,1
1346,3116,20230310,1
241,3117,20230905,1
1845,3118,20230112,1
1701,3119,20230516,1
903,3120,20230128,1
563,3121,20230202,1
1649,3122,20230315,1
598,3123,20230908,1
1842,3124,20231007,1
1032,3125,20230629,1
431,3126,20230213,1
47,3127,20230907,1
831,3128,20230823,1
67,3129,20230126,1
54,3130,20230222,1
166,3131,20230326,1
509,3132,20230908,1
1844,3133,20230412,1
1574,3134,20230810,1
1596,3135,20230507,1
1831,3136,20230824,1
1118,3137,20230217,1
904,3138,20230409,1
172,3139,20231028,1
689,3140,20230905,1
1379,3141,20230212,1
516,3142,20230724,1
368,3143,20231214,1
1399,3144,20230618,1
1556,3145,20230506,1
921,3146,20231004,1
1438,3147,20231026,1
1477,3148,20230616,1
404,3149,20231013,1
223,3150,20231014,1
673,3151,20231009,1
384,3152,20230907,1
1860,3153,20231225,1
863,3154,20230502,1
1878,3155,20230522,1
730,3156,20230115,1
614,3157,20230930,1
1138,3158,20231102,1
1607,3159,20231214,1
936,3160,20230510,1
1643,3161,20231007,1
293,3162,20230711,1
1196,3163,20230608,1
1074,3164,20230907,1
749,3165,20230507,1
1396,3166,20230125,1
1154,3167,20230530,1
607,3168,20230902,1
1373,3169,20230108,1
225,3170,20230914,1
362,3171,20230515,1
776,3172,20230519,1
1833,3173,20230711,1
1805,3174,20230615,1
1814,3175,20230929,1
1973,3176,20230512,1
308,3177,20230609,1
553,3178,20230501,1
122,3179,20230503,1
1088,3180,20230629,1
1390,3181,20231029,1
588,3182,20230217,1
400,3183,20230129,1
1543,3184,20231007,1
929,3185,20230322,1
1778,3186,20230915,1
942,3187,20230526,1
1471,3188,20230405,1
664,3189,20230228,1
13,3190,20230312,1
1880,3191,20230920,1
205,3192,20230709,1
1445,3193,20230516,1
565,3194,20230118,1
185,3195,20230217,1
466,3196,20230427,1
906,3197,20230816,1
83,3198,20230608,1
282,3199,20230407,1
1265,3200,20230204,1
199,3201,20230225,1
110,3202,20230707,1
694,3203,20231011,1
761,3204,20230216,1
1663,3205,20230504,1
1564,3206,20230828,1
297,3207,20230131,1
965,3208,20231101,1
1720,3209,20231111,1
1374,3210,20230307,1
810,3211,20230901,1
1407,3212,20230227,1
457,3213,20230415,1
1490,3214,20230803,1
1179,3215,20231222,1
1373,3216,20231005,1
732,3217,20230312,1
60,3218,20230110,1
1467,3219,20230201,1
1097,3220,20231107,1
1946,3221,20231005,1
664,3222,20230614,1
370,3223,20230305,1
805,3224,20230918,1
88,3225,20230130,1
1760,3226,20230318,1
1434,3227,20230524,1
331,3228,20230111,1
1140,3229,20230914,1
1389,3230,20230309,1
1076,3231,20231102,1
1400,3232,20231105,1
1329,3233,20230203,1
215,3234,20231110,1
186,3235,20230321,1
99,3236,20230929,1
1212,3237,20230705,1
312,3238,20230411,1
1567,3239,20230514,1
1047,3240,20230910,1
1724,3241,20230314,1
1822,3242,20230606,1
291,3243,20231117,1
337,3244,20230515,1
1766,3245,20231117,1
1574,3246,20230303,1
71,3247,20230519,1
599,3248,20230722,1
190,3249,20230305,1
177,3250,20230304,1
601,3251,20230630,1
867,3252,20230417,1
95,3253,20230815,1
780,3254,20230104,1
36,3255,20230926,1
345,3256,20230208,1
1280,3257,20230629,1
1159,3258,20230514,1
759,3259,20230624,1
749,3260,20230712,1
1113,3261,20231031,1
1717,3262,20231201,1
676,3263,20230309,1
756,3264,20230105,1
518,3265,20230111,1
208,3266,20230205,1
386,3267,20231215,1
444,3268,20231111,1
814,3269,20230515,1
192,3270,20231207,1
1729,3271,20231011,1
1096,3272,20230409,1
1042,3273,20231124,1
587,3274,20230202,1
538,3275,20231031,1
1741,3276,20230426,1
522,3277,20230326,1
1946,3278,20230420,1
267,3279,20231103,1
442,3280,20230911,1
834,3281,20230928,1
237,3282,20230128,1
870,3283,20230320,1
793,3284,20230910,1
1100,3285,20230704,1
1620,3286,20230911,1
558,3287,20230812,1
946,3288,20230713,1
1753,3289,20231013,1
391,3290,20230712,1
833,3291,20230721,1
1930,3292,20230917,1
1705,3293,20230226,1
1853,3294,20230114,1
229,3295,20231024,1
103,3296,20230529,1
809,3297,20230920,1
137,3298,20231208,1
700,3299,20230107,1
20,3300,20230919,1
665,3301,20230311,1
1092,3302,20230407,1
747,3303,20230524,1
792,3304,20230401,1
946,3305,20230913,1
1875,3306,20230118,1
1182,3307,20230512,1
662,3308,20230323,1
370,3309,20231029,1
1593,3310,20231010,1
1181,3311,20230405,1
1519,3312,20230331,1
1195,3313,20230829,1
150,3314,20230911,1
1361,3315,20230114,1
739,3316,20230509,1
1913,3317,20230624,1
1483,3318,20230430,1
848,3319,20230805,1
257,3320,20230801,1
1765,3321,20230606,1
1513,3322,20231107,1
10,3323,20231207,1
63,3324,20230803,1
763,3325,20231028,1
1232,3326,20230326,1
1890,3327,20230905,1
1986,3328,20230310,1
507,3329,20230925,1
1320,3330,20230514,1
773,3331,20231216,1
1299,3332,20230701,1
1815,3333,20230519,1
1969,3334,20230315,1
1991,3335,20230620,1
289,3336,20230127,1
460,3337,20230701,1
1180,3338,20230702,1
1952,3339,20231129,1
1667,3340,20230504,1
1899,3341,20231118,1
1118,3342,20230405,1
1645,3343,20230806,1
607,3344,20231215,1
329,3345,20230824,1
367,3346,20230424,1
2,3347,20231021,1
1182,3348,20230106,1
836,3349,20230614,1
101,3350,20230803,1
324,3351,20231104,1
1195,3352,20230904,1
489,3353,20231208,1
990,3354,20230617,1
438,3355,20230307,1
159,3356,20230728,1
570,3357,20231012,1
999,3358,20231206,1
226,3359,20230710,1
1911,3360,20231113,1
1550,3361,20231116,1
380,3362,20230610,1
1948,3363,20230529,1
974,3364,20230906,1
619,3365,20230305,1
727,3366,20230726,1
1746,3367,20231001,1
1957,3368,20231112,1
953,3369,20230820,1
295,3370,20230214,1
435,3371,20231011,1
1355,3372,20230517,1
1710,3373,20230107,1
1527,3374,20230308,1
1218,3375,20231201,1
588,3376,20230602,1
1631,3377,20230219,1
1986,3378,20230421,1
113,3379,20230325,1
1528,3380,20231227,1
1899,3381,20231218,1
476,3382,20230413,1
1651,3383,20230802,1
853,3384,20231002,1
46,3385,20230109,1
1259,3386,20230224,1
791,3387,20230907,1
1032,3388,20230503,1
1389,3389,20230527,1
1239,3390,20230530,1
186,3391,20230205,1
1739,3392,20231125,1
1222,3393,20230302,1
633,3394,20230312,1
1826,3395,20230309,1
1943,3396,20231023,1
1283,3397,20230125,1
1733,3398,20230804,1
413,3399,20230817,1
570,3400,20230116,1
1940,3401,20231128,1
1313,3402,20230220,1
1515,3403,20230421,1
1484,3404,20231008,1
106,3405,20231227,1
921,3406,20230523,1
1308,3407,20231201,1
1575,3408,20230312,1
67,3409,20230829,1
1237,3410,20230329,1
1690,3411,20230412,1
1981,3412,20230625,1
571,3413,20231217,1
233,3414,20231208,1
951,3415,20231217,1
79,3416,20231129,1
61,3417,20230924,1
1279,3418,20230812,1
1791,3419,20230209,1
736,3420,20230717,1
1586,3421,20230720,1
1902,3422,20230303,1
823,3423,20230205,1
1172,3424,20230531,1
618,3425,20231027,1
1276,3426,20230311,1
1893,3427,20231124,1
290,3428,20230816,1
467,3429,20231114,1
840,3430,20230119,1
640,3431,20230630,1
1192,3432,20230313,1
1994,3433,20230108,1
1010,3434,20230328,1
1899,3435,20230221,1
627,3436,20230717,1
1664,3437,20230701,1
755,3438,20230731,1
1160,3439,20231231,1
1816,3440,20230509,1
843,3441,20230805,1
947,3442,20230616,1
1268,3443,20230125,1
384,3444,20230621,1
729,3445,20230712,1
1233,3446,20231106,1
308,3447,20230122,1
621,3448,20230304,1
1307,3449,20231222,1
991,3450,20230412,1
283,3451,20230130,1
640,3452,20230610,1
474,3453,20231009,1
1919,3454,20230428,1
868,3455,20231110,1
1269,3456,20231226,1
200,3457,20230206,1
138,3458,20231206,1
436,3459,20231025,1
493,3460,20230930,1
1911,3461,20230501,1
1086,3462,20230928,1
1822,3463,20230528,1
1768,3464,20230721,1
945,3465,20230208,1
474,3466,20230623,1
752,3467,20230408,1
1584,3468,20230613,1
1666,3469,20230924,1
1930,3470,20230618,1
821,3471,20230422,1
171,3472,20231208,1
18,3473,20230320,1
740,3474,20230424,1
504,3475,20230330,1
770,3476,20230709,1
1953,3477,20231201,1
387,3478,20230601,1
1267,3479,20230412,1
1835,3480,20230827,1
1882,3481,20230903,1
887,3482,20231127,1
988,3483,20231222,1
407,3484,20230118,1
433,3485,20230416,1
1417,3486,20230822,1
25,3487,20230201,1
279,3488,20231016,1
1109,3489,20230523,1
583,3490,20230308,1
1831,3491,20230529,1
711,3492,20230709,1
828,3493,20230807,1
1116,3494,20230216,1
1343,3495,20231022,1
1155,3496,20230125,1
54,3497,20230824,1
1679,3498,20230725,1
825,3499,20230804,1
1403,3500,20230511,1
1417,3501,20230126,1
127,3502,20230820,1
1587,3503,20230110,1
166,3504,20230819,1
2000,3505,20230416,1
1510,3506,20230717,1
852,3507,20231018,1
255,3508,20230508,1
1018,3509,20230504,1
17,3510,20230806,1
83,3511,20231019,1
1039,3512,20230730,1
30,3513,20230131,1
204,3514,20231030,1
670,3515,20230905,1
62,3516,20230405,1
235,3517,20231206,1
515,3518,20230226,1
1476,3519,20230210,1
198,3520,20230222,1
1196,3521,20231027,1
1442,3522,20231217,1
1997,3523,20231129,1
1686,3524,20231017,1
803,3525,20230729,1
689,3526,20230209,1
42,3527,20230903,1
639,3528,20230730,1
625,3529,20230203,1
966,3530,20230926,1
132,3531,20231102,1
15,3532,20230205,1
167,3533,20230825,1
1347,3534,20230706,1
1490,3535,20230519,1
558,3536,20230316,1
673,3537,20230619,1
615,3538,20230210,1
1058,3539,20230628,1
1784,3540,20230214,1
3,3541,20230523,1
730,3542,20231204,1
1254,3543,20230703,1
397,3544,20231122,1
158,3545,20230526,1
1313,3546,20231031,1
367,3547,20230312,1
1245,3548,20230904,1
1769,3549,20231019,1
1158,3550,20230709,1
1830,3551,20230822,1
235,3552,20231016,1
482,3553,20230915,1
1615,3554,20230217,1
95,3555,20230605,1
1333,3556,20230709,1
1540,3557,20230201,1
63,3558,20230905,1
1062,3559,20231224,1
1041,3560,20230630,1
765,3561,20230519,1
90,3562,20230217,1
515,3563,20230925,1
893,3564,20230810,1
1893,3565,20231128,1
977,3566,20230210,1
932,3567,20230409,1
94,3568,20230801,1
1438,3569,20230714,1
1562,3570,20230401,1
502,3571,20230324,1
1330,3572,20231118,1
179,3573,20230615,1
1779,3574,20231109,1
1033,3575,20231225,1
1796,3576,20230115,1
1078,3577,20230826,1
1381,3578,20231219,1
989,3579,20230428,1
1684,3580,20230216,1
968,3581,20230621,1
449,3582,20230630,1
1464,3583,20230529,1
299,3584,20231224,1
381,3585,20231230,1
1572,3586,20230906,1
1743,3587,20231120,1
1215,3588,20230521,1
1957,3589,20231227,1
582,3590,20231129,1
983,3591,20230527,1
148,3592,20230808,1
133,3593,20230317,1
825,3594,20230721,1
959,3595,20230908,1
1986,3596,20231110,1
231,3597,20230325,1
1233,3598,20231203,1
1285,3599,20230619,1
801,3600,20230306,1
870,3601,20230808,1
1863,3602,20230810,1
1542,3603,20230524,1
871,3604,20230807,1
50,3605,20230604,1
1941,3606,20230331,1
526,3607,20230506,1
1224,3608,20231029,1
1291,3609,20230513,1
57,3610,20230418,1
633,3611,20230807,1
494,3612,20231230,1
1489,3613,20230703,1
631,3614,20230207,1
1452,3615,20230307,1
824,3616,20230314,1
613,3617,20230929,1
781,3618,20230911,1
1225,3619,20230115,1
419,3620,20230107,1
845,3621,20231231,1
162,3622,20231207,1
1145,3623,20230420,1
1110,3624,20230831,1
1741,3625,20230603,1
114,3626,20230603,1
1203,3627,20230716,1
779,3628,20230212,1
563,3629,20230523,1
465,3630,20231231,1
1385,3631,20231213,1
5,3632,20230131,1
900,3633,20230511,1
705,3634,20230210,1
525,3635,20231008,1
208,3636,20231209,1
707,3637,20230517,1
90,3638,20230113,1
997,3639,20230729,1
1859,3640,20231203,1
1714,3641,20230621,1
303,3642,20231214,1
1505,3643,20231210,1
427,3644,20230727,1
1947,3645,20230321,1
1493,3646,20230917,1
144,3647,20230319,1
908,3648,20230511,1
1970,3649,20230121,1
230,3650,20230725,1
1445,3651,20230629,1
1543,3652,20230303,1
226,3653,20230104,1
424,3654,20230104,1
1970,3655,20230422,1
1405,3656,20230711,1
354,3657,20231023,1
1113,3658,20230510,1
537,3659,20231222,1
1142,3660,20231027,1
295,3661,20230423,1
652,3662,20230127,1
947,3663,20230828,1
1390,3664,20230923,1
490,3665,20231128,1
587,3666,20230305,1
39,3667,20231209,1
144,3668,20230315,1
387,3669,20230616,1
425,3670,20230502,1
1577,3671,20230216,1
32,3672,20230725,1
977,3673,20230310,1
401,3674,20230427,1
923,3675,20230311,1
613,3676,20230204,1
1671,3677,20230806,1
571,3678,20230701,1
486,3679,20230819,1
34,3680,20230510,1
1032,3681,20230616,1
1137,3682,20230809,1
1390,3683,20231023,1
674,3684,20230311,1
353,3685,20230729,1
1981,3686,20230202,1
1118,3687,20230719,1
683,3688,20231124,1
672,3689,20230811,1
1547,3690,20230123,1
202,3691,20231214,1
501,3692,20230105,1
1180,3693,20230525,1
1328,3694,20230828,1
1508,3695,20230105,1
896,3696,20231111,1
1267,3697,20230818,1
992,3698,20230730,1
368,3699,20230904,1
1745,3700,20231009,1
1164,3701,20231106,1
744,3702,20230220,1
297,3703,20230105,1
99,3704,20231020,1
197,3705,20230215,1
991,3706,20230704,1
2000,3707,20231115,1
371,3708,20231116,1
1041,3709,20230331,1
1774,3710,20230223,1
1981,3711,20230918,1
1266,3712,20230504,1
285,3713,20231013,1
317,3714,20231008,1
1110,3715,20230320,1
1670,3716,20231216,1
1923,3717,20230502,1
866,3718,20230615,1
1096,3719,20230601,1
1039,3720,20230808,1
774,3721,20230608,1
766,3722,20231129,1
140,3723,20230410,1
1176,3724,20230209,1
1091,3725,20230510,1
797,3726,20230220,1
1401,3727,20230613,1
495,3728,20231007,1
1556,3729,20230518,1
349,3730,20230729,1
356,3731,20231119,1
1272,3732,20230929,1
258,3733,20230408,1
