actor_user_key,post_key,interaction_date_key,interaction_type,interaction_count
1356,2142,20230509,Like,1
722,1671,20230817,Like,1
1790,5490,20230524,Like,1
728,971,20230612,Like,1
1600,2651,20230130,Like,1
803,4399,20230206,Like,1
952,5941,20230818,Like,1
412,568,20230730,Share,1
1443,2768,20231018,Like,1
334,2821,20231217,Like,1
1238,3312,20230223,Like,1
950,1793,20231123,Comment,1
1631,400,20231030,Like,1
759,1191,20231107,Like,1
1454,3687,20230507,Comment,1
1016,224,20230315,Like,1
235,3313,20231220,Like,1
1810,2216,20230318,Like,1
1014,1260,20230115,Like,1
1610,1667,20231201,Like,1
57,2608,20230417,Like,1
1,214,20230419,Comment,1
475,595,20230110,Like,1
888,4163,20230425,Comment,1
745,3712,20230512,Share,1
869,4947,20230212,Share,1
369,5233,20230516,Like,1
1246,2506,20230807,Like,1
190,2013,20230512,Like,1
1621,6,20231022,Like,1
290,5553,20230513,Comment,1
872,4519,20230729,Share,1
268,5209,20230211,Like,1
1673,5430,20230418,Like,1
1698,866,20230716,Comment,1
1998,4562,20230614,Like,1
1177,54,20230728,Share,1
1398,265,20231202,Like,1
1760,1000,20230925,Like,1
1252,4941,20230403,Like,1
1857,2041,20230313,Like,1
1515,3334,20230608,Like,1
1177,5074,20230814,Like,1
1498,5229,20230115,Like,1
1067,892,20230922,Like,1
187,2020,20230418,Comment,1
8,4063,20230304,Like,1
69,2964,20230907,Comment,1
898,2623,20230406,Like,1
939,5115,20230913,Comment,1
1337,3029,20231003,Like,1
1908,4938,20230427,Like,1
379,2374,20231228,Like,1
732,5881,20231017,Like,1
1122,5585,20230424,Share,1
1847,4641,20230910,Like,1
1332,4275,20230427,Like,1
50,5100,20230218,Like,1
1413,5842,20230209,Share,1
1491,3707,20230504,Like,1
1099,580,20231231,Like,1
25,3038,20230715,Like,1
459,4497,20230513,Like,1
738,3631,20230829,Share,1
1886,4499,20230404,Like,1
1587,2712,20231210,Comment,1
1867,5969,20231111,Like,1
692,3037,20230725,Like,1
829,1921,20230729,Like,1
950,3591,20230407,Like,1
1959,4621,20230228,Comment,1
1433,630,20230909,Like,1
1485,5607,20230523,Like,1
774,2923,20230619,Share,1
1352,5653,20230515,Like,1
1871,2015,20230725,Share,1
1684,2302,20231125,Like,1
1589,2698,20230722,Like,1
689,869,20230528,Like,1
1770,5700,20230604,Like,1
837,527,20230215,Like,1
534,1383,20230528,Like,1
132,54,20230706,Like,1
1833,4500,20231216,Share,1
1647,4692,20231103,Like,1
705,2401,20231011,Like,1
383,3604,20230314,Like,1
389,5301,20231005,Comment,1
1821,3591,20230210,Like,1
1345,5456,20230613,Like,1
1180,3286,20230603,Comment,1
1016,1656,20230524,Like,1
1019,4769,20230521,Like,1
965,1342,20231229,Like,1
139,1063,20230529,Like,1
1936,5878,20230520,Like,1
896,1424,20230917,Like,1
899,658,20231205,Like,1
1216,4717,20230428,Like,1
1731,5140,20230425,Share,1
208,1309,20230116,Like,1
257,4142,20231216,Like,1
659,112,20230821,Like,1
694,1305,20230704,Like,1
1536,3470,20230423,Like,1
706,3698,20230912,Like,1
1540,5185,20230618,Like,1
457,4554,20231229,Like,1
1729,3078,20230405,Like,1
618,1628,20230209,Like,1
1506,3623,20230628,Share,1
544,2023,20230308,Like,1
641,3841,20230814,Like,1
990,5164,20231211,Like,1
932,2598,20230806,Like,1
1729,1561,20230729,Like,1
800,491,20230507,Share,1
769,3040,20230203,Like,1
1176,3469,20230630,Like,1
571,4471,20230907,Like,1
65,5281,20230619,Comment,1
761,2846,20231228,Like,1
1828,1712,20230317,Like,1
1623,122,20231018,Share,1
706,226,20230204,Like,1
1376,4781,20230911,Like,1
1011,5399,20231229,Like,1
1876,2251,20230619,Like,1
1094,776,20230823,Like,1
1419,1617,20230315,Like,1
1709,1834,20230518,Like,1
1155,4025,20230303,Comment,1
45,4537,20231224,Like,1
36,3070,20230104,Like,1
1902,1881,20230825,Like,1
775,320,20230630,Like,1
212,382,20231224,Like,1
1733,5330,20230315,Like,1
570,2867,20231015,Comment,1
1100,3893,20230218,Like,1
994,84,20230725,Like,1
1464,4377,20230125,Like,1
1853,840,20230620,Like,1
2,5543,20230221,Like,1
1960,3095,20230814,Comment,1
366,679,20230717,Like,1
1144,3741,20231211,Like,1
1964,2141,20230908,Like,1
287,2902,20230325,Like,1
515,5228,20230404,Like,1
1608,2464,20230323,Comment,1
1182,2421,20230510,Like,1
1305,5634,20230820,Comment,1
1279,4846,20230216,Comment,1
750,3410,20230622,Like,1
277,1507,20230527,Like,1
560,4889,20230830,Like,1
454,4910,20230918,Like,1
1148,3467,20230117,Like,1
1639,1735,20230126,Like,1
904,5195,20230509,Like,1
298,1211,20230528,Like,1
1705,4294,20230921,Share,1
449,3329,20231210,Like,1
1925,4379,20230518,Like,1
1173,2197,20231214,Like,1
1248,1789,20230216,Like,1
198,2241,20231020,Share,1
1258,3088,20230515,Like,1
1341,3976,20230826,Like,1
1130,156,20231030,Like,1
1294,3041,20230425,Like,1
1596,4429,20230926,Like,1
1173,3804,20230731,Like,1
1295,1994,20230831,Like,1
1354,5827,20230821,Comment,1
1743,2689,20231113,Like,1
107,570,20230819,Like,1
1384,1938,20230129,Like,1
1355,5996,20230114,Comment,1
458,1579,20231013,Like,1
314,4793,20230519,Like,1
1844,3644,20231221,Like,1
179,1530,20231019,Like,1
1056,4175,20230710,Like,1
37,4018,20230521,Like,1
906,1589,20230222,Like,1
1060,5006,20230214,Comment,1
1140,715,20230408,Share,1
1865,3164,20230326,Like,1
843,4516,20230624,Like,1
706,3970,20230608,Like,1
908,4438,20231210,Like,1
1158,921,20230405,Like,1
1089,4300,20230928,Like,1
1864,4937,20230910,Like,1
778,2335,20231122,Share,1
1927,4660,20231126,Like,1
1099,4058,20230511,Like,1
1637,4872,20230302,Like,1
108,319,20230516,Like,1
1974,4246,20230213,Like,1
654,5938,20230418,Like,1
15,2261,20230402,Like,1
1778,4072,20230902,Like,1
19,1594,20230305,Like,1
611,3248,20230507,Share,1
500,2131,20230927,Like,1
195,5003,20230322,Like,1
930,1452,20230131,Comment,1
1076,3480,20230621,Comment,1
253,1701,20231220,Comment,1
1004,5376,20230603,Like,1
388,3948,20230808,Comment,1
661,4872,20231125,Like,1
734,728,20231109,Share,1
315,4691,20230731,Comment,1
8,5667,20230928,Like,1
1341,264,20231110,Like,1
127,1673,20231211,Comment,1
700,4416,20231114,Like,1
1760,2753,20230528,Like,1
1176,4173,20230917,Share,1
223,1795,20230913,Like,1
1438,4096,20231204,Like,1
652,2008,20230430,Comment,1
1824,2728,20230222,Comment,1
963,4199,20230811,Like,1
574,538,20230508,Comment,1
1796,5002,20231101,Like,1
1010,4619,20230510,Like,1
342,4746,20231021,Like,1
1415,297,20230801,Like,1
288,1969,20230128,Like,1
1598,527,20230502,Like,1
1437,4320,20230620,Like,1
467,513,20230724,Share,1
1211,320,20230210,Like,1
36,3695,20230621,Like,1
1446,3940,20230612,Like,1
1631,641,20230627,Comment,1
350,2029,20230118,Comment,1
984,3679,20231020,Comment,1
1823,5138,20230301,Like,1
1832,4838,20230806,Like,1
1896,5872,20231213,Like,1
361,225,20231215,Like,1
916,276,20231108,Like,1
1235,3039,20230724,Comment,1
1889,2708,20230425,Like,1
1063,2086,20230318,Comment,1
64,686,20230414,Like,1
1578,974,20230908,Like,1
333,3016,20231203,Like,1
787,2290,20230901,Comment,1
1073,3291,20230502,Like,1
547,3934,20231023,Share,1
1403,2087,20230920,Like,1
40,1190,20230929,Like,1
856,5761,20231204,Like,1
1029,2456,20231103,Like,1
1450,5606,20230507,Like,1
595,226,20230427,Like,1
1448,2884,20230217,Comment,1
1577,3387,20230501,Share,1
901,5358,20230903,Share,1
1,1120,20230313,Like,1
935,3759,20230304,Like,1
148,2546,20230813,Like,1
1095,1443,20230407,Like,1
1030,415,20230910,Like,1
617,3537,20230705,Like,1
1271,2398,20230408,Like,1
552,5026,20230718,Share,1
1221,1076,20230214,Like,1
1189,117,20230606,Share,1
1557,1239,20230910,Like,1
1288,3817,20230920,Comment,1
1064,4342,20230307,Like,1
1775,3613,20230823,Share,1
460,1656,20230801,Like,1
783,3445,20230417,Share,1
1023,3466,20230722,Like,1
672,5582,20231019,Like,1
806,3615,20231028,Like,1
1078,4108,20231106,Like,1
359,1732,20230316,Comment,1
1475,5414,20231001,Share,1
179,458,20230314,Like,1
1745,4430,20230925,Like,1
683,3080,20231204,Like,1
1197,5614,20230215,Like,1
702,4069,20230815,Like,1
1076,3252,20230919,Comment,1
1223,3862,20230226,Like,1
762,2129,20231002,Like,1
311,5906,20230310,Comment,1
288,3465,20230629,Like,1
1539,4787,20231105,Share,1
177,3409,20230718,Like,1
1539,4283,20230214,Like,1
233,2465,20230522,Like,1
1739,4298,20231115,Like,1
138,4017,20231021,Comment,1
1317,589,20230802,Like,1
1367,817,20231104,Like,1
947,3201,20231121,Comment,1
1180,1779,20230723,Comment,1
53,1548,20230503,Like,1
1656,5890,20230129,Like,1
1453,3514,20230414,Like,1
510,906,20231214,Like,1
1674,5237,20230731,Like,1
1449,1251,20230101,Like,1
1221,3146,20230808,Like,1
1840,656,20230721,Like,1
259,3770,20230128,Like,1
1764,1806,20230801,Like,1
1482,5751,20231218,Like,1
251,5549,20230401,Like,1
399,5542,20231227,Like,1
1732,2125,20230701,Share,1
1207,676,20230917,Like,1
1156,1344,20231123,Like,1
911,4039,20230511,Like,1
240,4233,20230507,Like,1
1767,3753,20230111,Like,1
37,258,20230801,Like,1
1622,42,20230709,Like,1
1319,4273,20230530,Like,1
1356,3966,20230404,Like,1
203,4,20230831,Like,1
1738,5824,20231114,Share,1
567,1906,20230919,Share,1
1408,2844,20231003,Share,1
802,1666,20230712,Like,1
339,2237,20230921,Like,1
1853,753,20230918,Share,1
1782,4861,20230109,Like,1
553,1039,20231028,Comment,1
1082,1975,20230408,Like,1
1637,1057,20231113,Like,1
253,1322,20230609,Like,1
699,3196,20231213,Share,1
457,60,20231106,Like,1
1124,4703,20230508,Like,1
198,3929,20231111,Like,1
296,2743,20230122,Comment,1
1753,5057,20230831,Comment,1
1901,914,20230325,Like,1
1076,307,20231202,Like,1
1708,4874,20231224,Share,1
406,52,20230218,Like,1
463,3438,20230620,Like,1
844,5586,20230127,Like,1
1581,268,20230723,Like,1
1561,5287,20230206,Like,1
1859,2519,20230118,Like,1
117,1220,20230411,Like,1
823,3155,20230805,Share,1
797,2836,20231202,Like,1
1118,2755,20230304,Like,1
1913,4121,20230725,Comment,1
659,3155,20231226,Like,1
664,3804,20231027,Like,1
241,4789,20230104,Comment,1
524,4477,20230310,Comment,1
136,80,20230412,Comment,1
1535,3398,20230821,Like,1
353,3236,20230627,Like,1
1539,429,20230428,Comment,1
1315,1979,20231022,Like,1
969,1616,20230116,Like,1
1462,5745,20230714,Comment,1
1012,3882,20230527,Like,1
1349,4319,20231204,Share,1
459,1386,20230422,Like,1
1551,2414,20230523,Like,1
1035,5961,20230604,Like,1
1758,2524,20230530,Share,1
455,1837,20231110,Like,1
1903,4633,20230524,Comment,1
1245,3160,20231113,Like,1
930,3503,20230713,Share,1
693,3992,20231116,Like,1
51,5863,20231207,Like,1
372,1252,20230911,Share,1
1564,3578,20230625,Like,1
206,5799,20230526,Like,1
1475,779,20230121,Like,1
1125,3816,20230320,Like,1
170,2319,20230305,Like,1
1460,2739,20230717,Like,1
1778,3053,20230617,Like,1
1333,1891,20230706,Comment,1
1084,2849,20230813,Like,1
1146,1324,20230829,Like,1
1675,1830,20230930,Like,1
875,2079,20230308,Like,1
1718,5858,20230604,Like,1
941,2562,20230301,Like,1
1404,2939,20230519,Comment,1
1220,253,20230226,Like,1
1646,3336,20231012,Like,1
1468,3188,20230313,Like,1
889,600,20230426,Like,1
1817,1905,20230220,Like,1
1435,87,20230324,Share,1
182,2863,20230318,Share,1
1936,163,20230726,Like,1
1494,1921,20230413,Share,1
771,5198,20231004,Like,1
1240,780,20231210,Like,1
1633,4683,20231119,Like,1
648,680,20230713,Like,1
1523,5588,20231205,Like,1
483,4287,20230301,Comment,1
8,3077,20230705,Like,1
1067,2720,20231207,Like,1
1303,4753,20230925,Like,1
1032,2063,20230406,Like,1
1112,4803,20230803,Like,1
1535,3914,20230605,Like,1
918,1230,20230721,Like,1
916,3025,20231224,Like,1
1525,3392,20230831,Like,1
549,3572,20230108,Like,1
1185,4804,20230207,Like,1
659,4843,20230705,Like,1
224,778,20230103,Like,1
911,1671,20231105,Like,1
1128,1788,20230828,Share,1
407,4362,20230822,Like,1
860,699,20230721,Like,1
1867,594,20231212,Like,1
1171,4555,20230114,Like,1
364,83,20230703,Like,1
252,3980,20231022,Like,1
1984,2548,20230328,Comment,1
1338,233,20230113,Like,1
1477,986,20230228,Comment,1
1693,302,20231219,Comment,1
3,3198,20230122,Like,1
1359,2277,20230401,Like,1
1485,3102,20230915,Share,1
1277,5068,20230801,Like,1
1467,4237,20230327,Share,1
6,2268,20231020,Like,1
721,1762,20230704,Like,1
735,4850,20230620,Share,1
402,2838,20230930,Like,1
1813,5719,20230710,Like,1
680,2110,20231225,Like,1
1382,4483,20231103,Comment,1
1506,2082,20231214,Comment,1
604,2913,20230803,Like,1
132,4599,20230702,Share,1
1162,1442,20231010,Share,1
1026,4439,20230121,Like,1
903,4343,20230210,Like,1
1071,5286,20231019,Like,1
1940,5750,20230530,Comment,1
1530,5611,20231123,Comment,1
1970,2316,20230309,Like,1
1978,1538,20230403,Like,1
841,5546,20231023,Like,1
504,953,20230209,Like,1
162,2377,20230215,Like,1
714,1898,20230304,Share,1
1067,5602,20230611,Like,1
159,2780,20230816,Like,1
448,5124,20231004,Like,1
363,329,20230830,Like,1
1018,4479,20230914,Like,1
808,4960,20231113,Like,1
997,4961,20231025,Like,1
487,2207,20230910,Like,1
924,1268,20230707,Like,1
1596,4478,20230809,Comment,1
1985,1991,20230709,Like,1
1876,4624,20231108,Like,1
121,935,20230514,Like,1
1739,4504,20231002,Like,1
1692,4288,20230707,Like,1
1444,2388,20230428,Like,1
1995,2480,20230520,Comment,1
78,2449,20231017,Like,1
746,5791,20230616,Share,1
922,2355,20230426,Comment,1
685,4438,20230523,Like,1
1765,460,20230321,Like,1
1399,5956,20230916,Like,1
1267,5597,20230530,Like,1
591,5965,20230504,Like,1
580,5505,20230903,Like,1
474,1548,20230225,Like,1
1631,1642,20230201,Like,1
1523,5797,20231110,Like,1
1691,2017,20231102,Comment,1
1766,296,20231023,Like,1
958,4754,20230505,Comment,1
1945,329,20230807,Like,1
186,598,20230926,Like,1
1173,5499,20231017,Like,1
1145,3851,20230502,Like,1
955,3764,20230208,Comment,1
1927,110,20231101,Like,1
1344,2222,20230528,Like,1
256,4548,20230503,Like,1
3,5317,20230704,Share,1
1671,4531,20231220,Like,1
1415,4300,20231021,Share,1
466,4372,20231229,Like,1
1753,2515,20230513,Share,1
1604,4427,20230429,Like,1
866,1076,20230815,Like,1
1669,1380,20231128,Like,1
836,5757,20230526,Share,1
1752,1809,20231102,Like,1
975,118,20230717,Comment,1
733,1641,20231120,Like,1
444,2819,20231102,Comment,1
679,2600,20230723,Comment,1
1104,1877,20230710,Like,1
161,5907,20230802,Like,1
50,1421,20230701,Like,1
1245,950,20230311,Like,1
1580,4530,20231209,Like,1
269,3545,20230413,Like,1
1154,3501,20230629,Like,1
1606,4749,20230606,Like,1
1873,3379,20230128,Like,1
1206,2952,20230608,Like,1
1822,2351,20230501,Comment,1
362,1994,20230716,Like,1
1232,3617,20230623,Like,1
655,2542,20230921,Like,1
198,2427,20231112,Like,1
1729,1850,20230423,Like,1
1409,5172,20230906,Like,1
767,5747,20230202,Like,1
676,357,20230731,Like,1
778,1854,20230907,Like,1
31,2340,20230721,Like,1
526,1379,20230809,Share,1
248,4005,20231108,Like,1
957,4630,20230218,Like,1
328,5879,20231220,Comment,1
977,4674,20231005,Like,1
397,6,20230807,Like,1
1347,5909,20230414,Like,1
1430,4977,20231102,Like,1
1969,5935,20230329,Like,1
186,4094,20231213,Like,1
1764,3498,20230927,Like,1
176,5861,20230323,Like,1
418,5139,20231126,Like,1
908,3329,20230422,Comment,1
363,5990,20231208,Comment,1
1807,5248,20230508,Like,1
696,1357,20230520,Like,1
1855,4942,20231106,Like,1
1711,2496,20230901,Share,1
1904,2720,20230323,Comment,1
578,4464,20231221,Comment,1
1814,1781,20230108,Like,1
791,1184,20230517,Like,1
873,4824,20230608,Like,1
1760,2711,20231101,Like,1
299,187,20230511,Like,1
1660,5199,20230115,Like,1
973,4386,20230504,Share,1
663,2172,20231007,Like,1
34,280,20231021,Like,1
659,666,20230721,Comment,1
1500,5655,20230228,Like,1
541,1881,20230223,Comment,1
1972,1651,20230405,Like,1
1038,4955,20230506,Like,1
1111,2609,20230313,Like,1
223,2651,20231108,Comment,1
1475,2939,20230330,Comment,1
1580,5755,20231013,Like,1
668,1042,20230722,Like,1
1274,1472,20230623,Like,1
447,1972,20230129,Like,1
325,332,20230406,Like,1
139,4365,20230523,Like,1
647,2246,20230613,Like,1
914,1286,20230413,Like,1
894,2452,20231206,Comment,1
936,2227,20230128,Comment,1
593,3162,20230910,Like,1
236,2263,20230410,Like,1
798,1205,20230824,Like,1
599,2822,20230511,Like,1
1648,3846,20230922,Like,1
567,4044,20231107,Like,1
1679,3069,20230517,Like,1
1997,5261,20230402,Like,1
528,1204,20231128,Like,1
1240,5093,20230316,Comment,1
1081,4463,20231022,Like,1
1576,5466,20230903,Comment,1
1025,4459,20230511,Like,1
1124,4257,20231101,Like,1
1166,2424,20231223,Comment,1
336,2381,20230722,Comment,1
864,5701,20230307,Like,1
1963,33,20231014,Comment,1
220,5242,20231220,Like,1
1970,5493,20230601,Like,1
664,4190,20230807,Comment,1
467,5200,20230712,Like,1
1838,4600,20230104,Share,1
1831,5171,20230805,Like,1
989,1445,20230422,Comment,1
644,1841,20230103,Like,1
1709,4203,20231223,Like,1
839,4350,20231016,Like,1
651,5500,20231126,Share,1
647,3186,20230126,Like,1
1574,5225,20230126,Like,1
897,908,20230703,Comment,1
1884,2816,20230831,Share,1
300,3444,20231206,Like,1
1149,920,20230707,Like,1
879,1848,20230728,Comment,1
1163,123,20230326,Comment,1
657,1578,20231210,Like,1
700,5796,20230720,Like,1
62,1470,20230220,Like,1
1800,5206,20231223,Like,1
522,1188,20231029,Like,1
299,4284,20231125,Like,1
946,3420,20230623,Like,1
642,1970,20230506,Like,1
283,5061,20230825,Like,1
1476,5477,20230702,Like,1
16,736,20230122,Like,1
439,2153,20231206,Comment,1
1187,799,20230127,Like,1
1918,2288,20230902,Like,1
1193,4172,20230103,Share,1
1391,3174,20230214,Like,1
1388,2374,20230731,Comment,1
532,5668,20230202,Like,1
1135,4090,20230714,Like,1
292,3227,20230907,Like,1
351,902,20231220,Like,1
1752,795,20230923,Like,1
37,2859,20231114,Like,1
330,3207,20231209,Like,1
1871,5151,20230315,Comment,1
1315,3748,20230216,Comment,1
49,1610,20231026,Like,1
1498,1266,20230607,Like,1
1303,1222,20230416,Comment,1
401,3770,20230801,Share,1
642,369,20231220,Like,1
183,1393,20231116,Comment,1
711,2725,20230915,Like,1
138,5281,20230129,Like,1
1427,1620,20230525,Like,1
576,3001,20231008,Like,1
1256,1612,20231105,Comment,1
1722,1001,20230816,Like,1
1022,981,20230825,Like,1
825,265,20230320,Like,1
107,2911,20230306,Like,1
812,1010,20230112,Like,1
1576,1254,20230421,Share,1
109,2290,20230312,Like,1
1761,4203,20231022,Like,1
63,4895,20230701,Like,1
290,1168,20230925,Comment,1
1468,5100,20230907,Like,1
50,471,20230529,Like,1
642,4797,20230720,Like,1
1758,1891,20230724,Share,1
71,4424,20230825,Like,1
1501,2070,20230926,Like,1
432,1024,20230903,Like,1
290,4445,20230114,Like,1
902,2356,20230410,Like,1
138,1252,20230814,Like,1
1024,4951,20230604,Comment,1
62,4878,20230921,Share,1
24,1963,20231205,Like,1
450,4070,20230504,Like,1
273,5368,20230908,Like,1
1005,1407,20231123,Like,1
1428,661,20230629,Like,1
307,210,20231012,Like,1
951,2995,20230410,Comment,1
929,2898,20230116,Like,1
1565,5425,20230520,Like,1
872,5145,20231208,Like,1
1925,4145,20230925,Like,1
1901,4917,20230424,Comment,1
1110,4939,20230714,Like,1
311,3916,20230809,Like,1
34,1194,20230713,Like,1
1094,2745,20231210,Share,1
934,2006,20231101,Like,1
1742,986,20231020,Like,1
422,3255,20230829,Comment,1
22,2655,20230923,Like,1
269,3167,20230216,Like,1
88,1920,20230528,Like,1
1610,2408,20230621,Like,1
1120,95,20230111,Like,1
1529,2251,20230407,Like,1
674,5707,20231020,Comment,1
396,4437,20230306,Comment,1
835,1510,20231218,Like,1
896,5683,20230822,Like,1
1545,3525,20230120,Like,1
530,701,20230417,Share,1
726,3640,20230524,Like,1
786,233,20230928,Like,1
1381,4878,20230923,Like,1
1760,1751,20230330,Like,1
1577,5954,20230520,Share,1
1652,5623,20230206,Like,1
1595,662,20230912,Like,1
173,5602,20230126,Comment,1
1600,2449,20230910,Like,1
473,5636,20230628,Like,1
619,3866,20230823,Like,1
1202,4755,20230321,Like,1
958,118,20230319,Like,1
780,2627,20230924,Like,1
489,887,20230716,Like,1
253,3319,20230221,Like,1
1621,3686,20230325,Comment,1
1194,4549,20231003,Like,1
50,4980,20230417,Comment,1
40,958,20231012,Like,1
1540,4513,20231206,Share,1
1986,2843,20230611,Like,1
507,5471,20230927,Like,1
476,386,20230304,Like,1
1135,4954,20230213,Like,1
1112,1226,20230827,Like,1
661,1174,20230215,Like,1
703,2324,20230823,Like,1
946,1518,20230619,Share,1
1067,3119,20231113,Like,1
116,156,20230822,Comment,1
1140,5267,20231130,Like,1
368,2858,20230213,Like,1
1740,5952,20230127,Comment,1
1533,3350,20230210,Like,1
95,3461,20230212,Like,1
25,5391,20231031,Like,1
1694,4255,20231022,Share,1
1153,5709,20231207,Like,1
1052,1661,20230521,Like,1
627,3801,20230603,Comment,1
582,5927,20231128,Like,1
1267,726,20230717,Like,1
677,4346,20230408,Like,1
351,992,20231125,Like,1
1911,3854,20231218,Like,1
1362,5433,20230318,Comment,1
724,3428,20230320,Like,1
442,4421,20230905,Share,1
1331,5205,20230919,Like,1
1630,4069,20231007,Like,1
1570,3110,20231112,Like,1
643,1704,20231023,Like,1
503,87,20230130,Like,1
1399,1366,20230920,Like,1
1540,3175,20230914,Like,1
915,5260,20231213,Like,1
1119,1252,20230624,Like,1
272,191,20230402,Like,1
1050,5911,20230628,Like,1
670,5878,20230502,Like,1
1724,1118,20230628,Like,1
291,4772,20230912,Like,1
65,1069,20230628,Like,1
1998,758,20230605,Comment,1
1895,656,20230211,Share,1
1552,1564,20230826,Like,1
388,703,20230304,Like,1
241,92,20231025,Like,1
253,2981,20231024,Share,1
1888,5291,20230318,Comment,1
1099,5066,20230811,Like,1
1034,3494,20230410,Like,1
593,2265,20231003,Like,1
263,1314,20230523,Comment,1
1657,1283,20230908,Like,1
1073,2722,20230320,Like,1
1521,5371,20230627,Share,1
1091,2100,20230330,Like,1
1776,3457,20230825,Like,1
842,3794,20230104,Comment,1
1927,2181,20230116,Comment,1
1704,1543,20230424,Comment,1
635,3852,20230607,Like,1
573,333,20230919,Share,1
1616,4534,20230303,Comment,1
1816,4356,20230627,Like,1
747,4287,20230730,Like,1
1429,2637,20231031,Like,1
910,2400,20230911,Share,1
264,2047,20231021,Like,1
590,3458,20230520,Like,1
1070,473,20230529,Comment,1
1789,3021,20230622,Comment,1
226,4808,20230613,Like,1
226,1900,20230517,Like,1
785,5601,20230814,Like,1
771,2614,20231004,Like,1
1427,4738,20230202,Comment,1
1485,3933,20230228,Like,1
528,4923,20231216,Like,1
1910,2229,20231021,Like,1
1665,1485,20231126,Like,1
1930,2777,20230103,Like,1
729,776,20230219,Like,1
372,5768,20231231,Like,1
303,3041,20230915,Comment,1
941,1360,20230914,Like,1
246,5475,20230207,Like,1
1343,797,20230424,Share,1
876,3905,20230702,Share,1
451,4407,20231216,Comment,1
1575,4908,20231026,Comment,1
76,5945,20230221,Like,1
1901,5232,20230603,Like,1
1548,204,20231218,Like,1
1014,3399,20231002,Like,1
1592,2447,20230925,Like,1
1807,4306,20230131,Like,1
980,2642,20230130,Comment,1
1021,3932,20230110,Like,1
1116,3666,20230209,Comment,1
1686,3249,20230621,Like,1
1076,4773,20230309,Like,1
1881,2193,20230607,Like,1
1355,2397,20230304,Like,1
801,5664,20231114,Like,1
429,141,20230730,Like,1
1519,4859,20230413,Like,1
1655,1912,20230428,Like,1
1840,5442,20230726,Like,1
1095,3445,20230727,Share,1
243,3171,20230315,Like,1
187,1322,20230219,Like,1
1286,933,20230905,Like,1
615,1433,20230817,Like,1
640,440,20230319,Like,1
607,3667,20230313,Like,1
881,1651,20230922,Like,1
1931,3800,20230628,Like,1
1568,1514,20230301,Like,1
836,3308,20230618,Like,1
1630,2477,20230913,Like,1
1124,3547,20230725,Like,1
1222,3701,20230724,Like,1
231,4713,20230815,Like,1
1231,1657,20230622,Like,1
1268,120,20231009,Like,1
1062,1139,20230605,Comment,1
1091,1116,20230814,Like,1
21,5532,20230326,Comment,1
1862,4386,20230323,Like,1
643,4855,20230620,Comment,1
1976,161,20230505,Like,1
1323,5845,20230822,Share,1
1215,1421,20230223,Like,1
1620,301,20230323,Like,1
1120,768,20230331,Comment,1
579,1417,20230906,Like,1
802,1550,20230716,Like,1
1779,3528,20230701,Like,1
83,3818,20230824,Share,1
1951,1531,20230207,Like,1
315,1687,20231130,Like,1
1740,2052,20230626,Like,1
1434,3724,20231014,Like,1
809,2067,20230106,Like,1
45,748,20230207,Like,1
1039,527,20230226,Like,1
214,5605,20230723,Like,1
1440,5325,20230714,Like,1
440,4982,20230111,Comment,1
1021,5097,20230225,Like,1
6,2229,20230829,Like,1
359,1037,20230415,Like,1
1084,2677,20231227,Like,1
1048,4763,20231106,Comment,1
1256,4320,20231002,Share,1
1677,5505,20231009,Like,1
765,4198,20231206,Like,1
1271,1417,20230109,Like,1
916,2374,20230517,Like,1
753,537,20230713,Like,1
1831,3632,20230310,Share,1
533,5486,20230219,Like,1
1546,1880,20230811,Like,1
854,5014,20231105,Like,1
374,445,20231208,Like,1
708,2501,20230926,Like,1
1858,1465,20230723,Like,1
705,5494,20230831,Like,1
1474,1878,20231202,Like,1
1676,1132,20230126,Share,1
1150,941,20230205,Like,1
1184,3486,20230806,Like,1
1537,3809,20231116,Like,1
1660,4616,20230930,Share,1
123,5161,20230929,Like,1
1094,1555,20231211,Like,1
1387,5188,20230115,Like,1
868,2535,20230502,Like,1
512,859,20230919,Like,1
1325,2175,20230424,Like,1
390,5186,20230318,Like,1
1410,873,20231220,Like,1
1629,3873,20231009,Like,1
1398,4810,20230319,Like,1
796,3429,20230829,Like,1
1799,5046,20230212,Like,1
1144,824,20230204,Like,1
1273,4580,20230205,Like,1
668,5798,20231119,Share,1
682,5191,20231207,Like,1
207,35,20230507,Like,1
1983,5122,20230912,Like,1
1333,2908,20230613,Share,1
188,5159,20230319,Like,1
138,3950,20230620,Like,1
400,1624,20231025,Like,1
902,2811,20231119,Comment,1
1271,5546,20230424,Like,1
1911,2932,20230505,Like,1
1983,1,20230317,Like,1
430,286,20230103,Like,1
309,5613,20231002,Comment,1
975,680,20231122,Like,1
1668,225,20230810,Comment,1
718,1454,20230430,Like,1
1766,3063,20231109,Comment,1
453,2640,20231114,Like,1
1646,1121,20231129,Like,1
1967,5974,20231012,Share,1
1179,4493,20230519,Like,1
1823,3768,20230627,Like,1
1698,2901,20231008,Like,1
1658,1734,20231026,Comment,1
296,4359,20230705,Like,1
1398,4827,20231010,Like,1
766,2949,20230717,Like,1
77,1055,20230523,Like,1
1237,1546,20231105,Like,1
1442,5204,20230824,Like,1
1907,2223,20230704,Like,1
